OBJECTID,agency_id,route_id,bus_direct,agency_sto,bus_headsi,stop_name_,bus_total_,bus_peak_p,stop_descr,project_st,project_de,system_typ,bus_headwa,min_headwa
3225,SF,44,0,SF-44-0,Bayview District,16933,21,AM Peak,NA,Existing/Built,NA,Bus,12,5
3226,SF,44,0,SF-44-0,Bayview District,16933,27,PM Peak,NA,Existing/Built,NA,Bus,9,4
3227,SF,44,0,SF-44-0,Bayview District,16935,21,AM Peak,NA,Existing/Built,NA,Bus,12,5
3228,SF,44,0,SF-44-0,Bayview District,16935,27,PM Peak,NA,Existing/Built,NA,Bus,9,4
3229,SF,44,0,SF-44-0,Bayview District,16940,21,AM Peak,NA,Existing/Built,NA,Bus,12,5
3230,SF,44,0,SF-44-0,Bayview District,16940,27,PM Peak,NA,Existing/Built,NA,Bus,9,4
3231,SF,44,0,SF-44-0,Bayview District,17077,21,AM Peak,NA,Existing/Built,NA,Bus,12,5
3232,SF,44,0,SF-44-0,Bayview District,17077,21,AM Peak,NA,Existing/Built,NA,Bus,12,5
3233,SF,44,0,SF-44-0,Bayview District,17077,27,PM Peak,NA,Existing/Built,NA,Bus,9,4
3234,SF,44,0,SF-44-0,Bayview District,17077,27,PM Peak,NA,Existing/Built,NA,Bus,9,4
3235,SF,44,0,SF-44-0,Bayview District,17077,27,PM Peak,NA,Existing/Built,NA,Bus,9,4
3236,SF,44,0,SF-44-0,Bayview District,17187,21,AM Peak,NA,Existing/Built,NA,Bus,12,5
3237,SF,44,0,SF-44-0,Bayview District,17187,21,AM Peak,NA,Existing/Built,NA,Bus,12,5
3238,SF,44,0,SF-44-0,Bayview District,17187,27,PM Peak,NA,Existing/Built,NA,Bus,9,4
3239,SF,44,0,SF-44-0,Bayview District,17187,27,PM Peak,NA,Existing/Built,NA,Bus,9,4
3240,SF,44,0,SF-44-0,Bayview District,17187,27,PM Peak,NA,Existing/Built,NA,Bus,9,4
3241,SF,44,0,SF-44-0,Bayview District,17428,21,AM Peak,NA,Existing/Built,NA,Bus,12,5
3242,SF,44,0,SF-44-0,Bayview District,17428,21,AM Peak,NA,Existing/Built,NA,Bus,12,5
3243,SF,44,0,SF-44-0,Bayview District,17428,27,PM Peak,NA,Existing/Built,NA,Bus,9,4
3244,SF,44,0,SF-44-0,Bayview District,17428,27,PM Peak,NA,Existing/Built,NA,Bus,9,4
3245,SF,44,0,SF-44-0,Bayview District,17428,27,PM Peak,NA,Existing/Built,NA,Bus,9,4
3246,SF,44,0,SF-44-0,Bayview District,17538,21,AM Peak,NA,Existing/Built,NA,Bus,12,5
3247,SF,44,0,SF-44-0,Bayview District,17538,27,PM Peak,NA,Existing/Built,NA,Bus,9,4
3248,SF,44,1,SF-44-1,California + Seventh Avenue,13177,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3249,SF,44,1,SF-44-1,California + Seventh Avenue,13177,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3250,SF,44,1,SF-44-1,California + Seventh Avenue,13184,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3251,SF,44,1,SF-44-1,California + Seventh Avenue,13184,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3252,SF,44,1,SF-44-1,California + Seventh Avenue,13189,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3253,SF,44,1,SF-44-1,California + Seventh Avenue,13189,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3254,SF,44,1,SF-44-1,California + Seventh Avenue,13201,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3255,SF,44,1,SF-44-1,California + Seventh Avenue,13201,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3256,SF,44,1,SF-44-1,California + Seventh Avenue,13211,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3257,SF,44,1,SF-44-1,California + Seventh Avenue,13211,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3258,SF,44,1,SF-44-1,California + Seventh Avenue,13214,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3259,SF,44,1,SF-44-1,California + Seventh Avenue,13214,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3260,SF,44,1,SF-44-1,California + Seventh Avenue,13217,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3261,SF,44,1,SF-44-1,California + Seventh Avenue,13217,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3262,SF,44,1,SF-44-1,California + Seventh Avenue,13826,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3263,SF,44,1,SF-44-1,California + Seventh Avenue,13826,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3264,SF,44,1,SF-44-1,California + Seventh Avenue,13832,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3265,SF,44,1,SF-44-1,California + Seventh Avenue,13832,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3266,SF,44,1,SF-44-1,California + Seventh Avenue,14042,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3267,SF,44,1,SF-44-1,California + Seventh Avenue,14042,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3268,SF,44,1,SF-44-1,California + Seventh Avenue,14547,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3269,SF,44,1,SF-44-1,California + Seventh Avenue,14547,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3270,SF,44,1,SF-44-1,California + Seventh Avenue,14551,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3271,SF,44,1,SF-44-1,California + Seventh Avenue,14551,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3272,SF,44,1,SF-44-1,California + Seventh Avenue,14552,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3273,SF,44,1,SF-44-1,California + Seventh Avenue,14552,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3274,SF,44,1,SF-44-1,California + Seventh Avenue,14553,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3275,SF,44,1,SF-44-1,California + Seventh Avenue,14553,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3276,SF,44,1,SF-44-1,California + Seventh Avenue,14564,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3277,SF,44,1,SF-44-1,California + Seventh Avenue,14564,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3278,SF,44,1,SF-44-1,California + Seventh Avenue,14771,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3279,SF,44,1,SF-44-1,California + Seventh Avenue,14771,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3280,SF,44,1,SF-44-1,California + Seventh Avenue,14852,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3281,SF,44,1,SF-44-1,California + Seventh Avenue,14852,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3282,SF,44,1,SF-44-1,California + Seventh Avenue,14854,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3283,SF,44,1,SF-44-1,California + Seventh Avenue,14854,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3284,SF,44,1,SF-44-1,California + Seventh Avenue,15041,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3285,SF,44,1,SF-44-1,California + Seventh Avenue,15041,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3286,SF,44,1,SF-44-1,California + Seventh Avenue,15044,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3287,SF,44,1,SF-44-1,California + Seventh Avenue,15044,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3288,SF,44,1,SF-44-1,California + Seventh Avenue,15050,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3289,SF,44,1,SF-44-1,California + Seventh Avenue,15050,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3290,SF,44,1,SF-44-1,California + Seventh Avenue,15107,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3291,SF,44,1,SF-44-1,California + Seventh Avenue,15107,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3292,SF,44,1,SF-44-1,California + Seventh Avenue,15243,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3293,SF,44,1,SF-44-1,California + Seventh Avenue,15243,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3294,SF,44,1,SF-44-1,California + Seventh Avenue,15244,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3295,SF,44,1,SF-44-1,California + Seventh Avenue,15244,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3296,SF,44,1,SF-44-1,California + Seventh Avenue,15245,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3297,SF,44,1,SF-44-1,California + Seventh Avenue,15245,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3298,SF,44,1,SF-44-1,California + Seventh Avenue,15500,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3299,SF,44,1,SF-44-1,California + Seventh Avenue,15500,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3300,SF,44,1,SF-44-1,California + Seventh Avenue,15504,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3301,SF,44,1,SF-44-1,California + Seventh Avenue,15504,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3302,SF,44,1,SF-44-1,California + Seventh Avenue,15863,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3303,SF,44,1,SF-44-1,California + Seventh Avenue,15863,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3304,SF,44,1,SF-44-1,California + Seventh Avenue,15875,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3305,SF,44,1,SF-44-1,California + Seventh Avenue,15875,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3306,SF,44,1,SF-44-1,California + Seventh Avenue,15878,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3307,SF,44,1,SF-44-1,California + Seventh Avenue,15878,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3308,SF,44,1,SF-44-1,California + Seventh Avenue,15879,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3309,SF,44,1,SF-44-1,California + Seventh Avenue,15879,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3310,SF,44,1,SF-44-1,California + Seventh Avenue,15881,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3311,SF,44,1,SF-44-1,California + Seventh Avenue,15881,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3312,SF,44,1,SF-44-1,California + Seventh Avenue,16212,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3313,SF,44,1,SF-44-1,California + Seventh Avenue,16212,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3314,SF,44,1,SF-44-1,California + Seventh Avenue,16393,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3315,SF,44,1,SF-44-1,California + Seventh Avenue,16393,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3316,SF,44,1,SF-44-1,California + Seventh Avenue,16395,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3317,SF,44,1,SF-44-1,California + Seventh Avenue,16395,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3318,SF,44,1,SF-44-1,California + Seventh Avenue,16400,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3319,SF,44,1,SF-44-1,California + Seventh Avenue,16400,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3320,SF,44,1,SF-44-1,California + Seventh Avenue,16411,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3321,SF,44,1,SF-44-1,California + Seventh Avenue,16411,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3322,SF,44,1,SF-44-1,California + Seventh Avenue,16414,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3323,SF,44,1,SF-44-1,California + Seventh Avenue,16414,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3324,SF,44,1,SF-44-1,California + Seventh Avenue,16420,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3325,SF,44,1,SF-44-1,California + Seventh Avenue,16420,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3326,SF,44,1,SF-44-1,California + Seventh Avenue,16422,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3327,SF,44,1,SF-44-1,California + Seventh Avenue,16422,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3328,SF,44,1,SF-44-1,California + Seventh Avenue,16509,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3329,SF,44,1,SF-44-1,California + Seventh Avenue,16509,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3330,SF,44,1,SF-44-1,California + Seventh Avenue,16934,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3331,SF,44,1,SF-44-1,California + Seventh Avenue,16934,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3332,SF,44,1,SF-44-1,California + Seventh Avenue,16939,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3333,SF,44,1,SF-44-1,California + Seventh Avenue,16939,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3334,SF,44,1,SF-44-1,California + Seventh Avenue,17431,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3335,SF,44,1,SF-44-1,California + Seventh Avenue,17431,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3336,SF,44,1,SF-44-1,California + Seventh Avenue,17539,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3337,SF,44,1,SF-44-1,California + Seventh Avenue,17539,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3338,SF,44,1,SF-44-1,California + Seventh Avenue,17719,26,AM Peak,NA,Existing/Built,NA,Bus,9,5
3339,SF,44,1,SF-44-1,California + Seventh Avenue,17719,28,PM Peak,NA,Existing/Built,NA,Bus,9,4
3340,SF,45,0,SF-45-0,Caltrain Depot,13168,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3341,SF,45,0,SF-45-0,Caltrain Depot,13168,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3342,SF,45,0,SF-45-0,Caltrain Depot,13168,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3343,SF,45,0,SF-45-0,Caltrain Depot,13171,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3344,SF,45,0,SF-45-0,Caltrain Depot,13171,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3345,SF,45,0,SF-45-0,Caltrain Depot,15331,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3346,SF,45,0,SF-45-0,Caltrain Depot,15331,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3347,SF,45,0,SF-45-0,Caltrain Depot,16513,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3348,SF,45,0,SF-45-0,Caltrain Depot,16513,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3349,SF,45,0,SF-45-0,Caltrain Depot,16521,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3350,SF,45,0,SF-45-0,Caltrain Depot,16521,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3351,SF,45,0,SF-45-0,Caltrain Depot,16522,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3352,SF,45,0,SF-45-0,Caltrain Depot,16522,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3353,SF,45,0,SF-45-0,Caltrain Depot,16524,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3354,SF,45,0,SF-45-0,Caltrain Depot,16524,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3355,SF,45,0,SF-45-0,Caltrain Depot,16695,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3356,SF,45,0,SF-45-0,Caltrain Depot,16695,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3357,SF,45,0,SF-45-0,Caltrain Depot,16695,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3358,SF,45,0,SF-45-0,Caltrain Depot,16746,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3359,SF,45,0,SF-45-0,Caltrain Depot,16746,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3360,SF,45,0,SF-45-0,Caltrain Depot,16748,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3361,SF,45,0,SF-45-0,Caltrain Depot,16748,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3362,SF,45,0,SF-45-0,Caltrain Depot,16751,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3363,SF,45,0,SF-45-0,Caltrain Depot,16751,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3364,SF,45,0,SF-45-0,Caltrain Depot,16753,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3365,SF,45,0,SF-45-0,Caltrain Depot,16753,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3366,SF,45,0,SF-45-0,Caltrain Depot,16755,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3367,SF,45,0,SF-45-0,Caltrain Depot,16755,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3368,SF,45,0,SF-45-0,Caltrain Depot,16757,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3369,SF,45,0,SF-45-0,Caltrain Depot,16757,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3370,SF,45,0,SF-45-0,Caltrain Depot,16761,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3371,SF,45,0,SF-45-0,Caltrain Depot,16761,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3372,SF,45,0,SF-45-0,Caltrain Depot,16763,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3373,SF,45,0,SF-45-0,Caltrain Depot,16763,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3374,SF,45,0,SF-45-0,Caltrain Depot,16767,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3375,SF,45,0,SF-45-0,Caltrain Depot,16767,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3376,SF,45,0,SF-45-0,Caltrain Depot,16769,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3377,SF,45,0,SF-45-0,Caltrain Depot,16769,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3378,SF,45,0,SF-45-0,Caltrain Depot,16771,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3379,SF,45,0,SF-45-0,Caltrain Depot,16771,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3380,SF,45,0,SF-45-0,Caltrain Depot,16772,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3381,SF,45,0,SF-45-0,Caltrain Depot,16772,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3382,SF,45,0,SF-45-0,Caltrain Depot,16774,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3383,SF,45,0,SF-45-0,Caltrain Depot,16774,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3384,SF,45,0,SF-45-0,Caltrain Depot,16778,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3385,SF,45,0,SF-45-0,Caltrain Depot,16778,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3386,SF,45,0,SF-45-0,Caltrain Depot,16780,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3387,SF,45,0,SF-45-0,Caltrain Depot,16780,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3388,SF,45,0,SF-45-0,Caltrain Depot,16785,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3389,SF,45,0,SF-45-0,Caltrain Depot,16785,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3390,SF,45,0,SF-45-0,Caltrain Depot,16787,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3391,SF,45,0,SF-45-0,Caltrain Depot,16787,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3392,SF,45,0,SF-45-0,Caltrain Depot,17223,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3393,SF,45,0,SF-45-0,Caltrain Depot,17223,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3394,SF,45,0,SF-45-0,Caltrain Depot,17235,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3395,SF,45,0,SF-45-0,Caltrain Depot,17235,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3396,SF,45,0,SF-45-0,Caltrain Depot,17235,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3397,SF,45,0,SF-45-0,Caltrain Depot,17622,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3398,SF,45,0,SF-45-0,Caltrain Depot,17622,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3399,SF,45,0,SF-45-0,Caltrain Depot,17622,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3400,SF,45,0,SF-45-0,Caltrain Depot,17649,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3401,SF,45,0,SF-45-0,Caltrain Depot,17649,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3402,SF,45,0,SF-45-0,Caltrain Depot,17650,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3403,SF,45,0,SF-45-0,Caltrain Depot,17650,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3404,SF,45,0,SF-45-0,Caltrain Depot,17650,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3405,SF,45,0,SF-45-0,Caltrain Depot,17651,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3406,SF,45,0,SF-45-0,Caltrain Depot,17651,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3407,SF,45,0,SF-45-0,Caltrain Depot,17777,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3408,SF,45,0,SF-45-0,Caltrain Depot,17777,29,AM Peak,NA,Existing/Built,NA,Bus,8,5
3409,SF,45,1,SF-45-1,Lyon + Greenwich,13024,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3410,SF,45,1,SF-45-1,Lyon + Greenwich,13024,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3411,SF,45,1,SF-45-1,Lyon + Greenwich,13024,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3412,SF,45,1,SF-45-1,Lyon + Greenwich,13024,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3413,SF,45,1,SF-45-1,Lyon + Greenwich,13114,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3414,SF,45,1,SF-45-1,Lyon + Greenwich,13114,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3415,SF,45,1,SF-45-1,Lyon + Greenwich,13124,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3416,SF,45,1,SF-45-1,Lyon + Greenwich,13124,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3417,SF,45,1,SF-45-1,Lyon + Greenwich,13128,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3418,SF,45,1,SF-45-1,Lyon + Greenwich,13128,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3419,SF,45,1,SF-45-1,Lyon + Greenwich,13136,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3420,SF,45,1,SF-45-1,Lyon + Greenwich,13136,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3421,SF,45,1,SF-45-1,Lyon + Greenwich,13136,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3422,SF,45,1,SF-45-1,Lyon + Greenwich,13144,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3423,SF,45,1,SF-45-1,Lyon + Greenwich,13144,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3424,SF,45,1,SF-45-1,Lyon + Greenwich,14821,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3425,SF,45,1,SF-45-1,Lyon + Greenwich,14821,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3426,SF,45,1,SF-45-1,Lyon + Greenwich,14821,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3427,SF,45,1,SF-45-1,Lyon + Greenwich,15331,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3428,SF,45,1,SF-45-1,Lyon + Greenwich,15331,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3429,SF,45,1,SF-45-1,Lyon + Greenwich,15331,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3430,SF,45,1,SF-45-1,Lyon + Greenwich,15331,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3431,SF,45,1,SF-45-1,Lyon + Greenwich,16511,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3432,SF,45,1,SF-45-1,Lyon + Greenwich,16511,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3433,SF,45,1,SF-45-1,Lyon + Greenwich,16511,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3434,SF,45,1,SF-45-1,Lyon + Greenwich,16512,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3435,SF,45,1,SF-45-1,Lyon + Greenwich,16512,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3436,SF,45,1,SF-45-1,Lyon + Greenwich,16512,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3437,SF,45,1,SF-45-1,Lyon + Greenwich,16520,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3438,SF,45,1,SF-45-1,Lyon + Greenwich,16520,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3439,SF,45,1,SF-45-1,Lyon + Greenwich,16520,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3440,SF,45,1,SF-45-1,Lyon + Greenwich,16523,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3441,SF,45,1,SF-45-1,Lyon + Greenwich,16523,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3442,SF,45,1,SF-45-1,Lyon + Greenwich,16523,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3443,SF,45,1,SF-45-1,Lyon + Greenwich,16596,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3444,SF,45,1,SF-45-1,Lyon + Greenwich,16596,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3445,SF,45,1,SF-45-1,Lyon + Greenwich,16596,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3446,SF,45,1,SF-45-1,Lyon + Greenwich,16745,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3447,SF,45,1,SF-45-1,Lyon + Greenwich,16745,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3448,SF,45,1,SF-45-1,Lyon + Greenwich,16745,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3449,SF,45,1,SF-45-1,Lyon + Greenwich,16745,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3450,SF,45,1,SF-45-1,Lyon + Greenwich,16750,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3451,SF,45,1,SF-45-1,Lyon + Greenwich,16750,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3452,SF,45,1,SF-45-1,Lyon + Greenwich,16750,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3453,SF,45,1,SF-45-1,Lyon + Greenwich,16752,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3454,SF,45,1,SF-45-1,Lyon + Greenwich,16752,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3455,SF,45,1,SF-45-1,Lyon + Greenwich,16752,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3456,SF,45,1,SF-45-1,Lyon + Greenwich,16752,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3457,SF,45,1,SF-45-1,Lyon + Greenwich,16754,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
3458,SF,45,1,SF-45-1,Lyon + Greenwich,16754,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3459,SF,45,1,SF-45-1,Lyon + Greenwich,16754,24,AM Peak,NA,Existing/Built,NA,Bus,10,5
3460,SF,45,1,SF-45-1,Lyon + Greenwich,16756,20,PM Peak,NA,Existing/Built,NA,Bus,12,4
